current,voltage,Electric_field_strength
-0.026,-2.958,-2.958
-0.027,-2.944,-2.944
-0.027,-2.941,-2.941
-0.027,-2.942,-2.942
-0.026,-2.9,-2.9
-0.026,-2.92,-2.92
-0.026,-2.914,-2.914
-0.026,-2.912,-2.912
-0.027,-2.897,-2.897
-0.027,-2.916,-2.916
-0.026,-2.936,-2.936
-0.026,-2.961,-2.961
-0.026,-2.913,-2.913
-0.026,-2.91,-2.91
-0.026,-2.912,-2.912
-0.026,-2.908,-2.908
-0.026,-2.921,-2.921
-0.026,-2.921,-2.921
-0.026,-2.935,-2.935
-0.026,-2.913,-2.913
-0.026,-2.919,-2.919
-0.026,-2.903,-2.903
-0.026,-2.918,-2.918
-0.026,-2.92,-2.92
-0.026,-2.952,-2.952
-0.027,-2.953,-2.953
-0.026,-2.918,-2.918
0.106,0.489,0.489
1.107,-1.717,-1.717
1.747,-1.634,-1.634
2.181,-1.428,-1.428
2.607,-1.427,-1.427
3.021,-1.443,-1.443
3.428,-1.376,-1.376
3.996,-1.447,-1.447
4.413,-1.422,-1.422
4.824,-1.454,-1.454
5.202,-1.527,-1.527
5.577,-1.772,-1.772
6.102,-1.492,-1.492
6.494,-1.2,-1.2
6.879,-1.255,-1.255
7.238,-1.282,-1.282
7.593,-1.132,-1.132
8.098,-1.233,-1.233
8.448,-1.038,-1.038
8.797,-0.85,-0.85
9.143,-0.711,-0.711
9.488,-0.96,-0.96
9.98,-1.239,-1.239
10.323,-0.853,-0.853
10.687,-1.044,-1.044
11.051,-1.208,-1.208
11.391,-1.325,-1.325
11.874,-1.068,-1.068
12.211,-1.131,-1.131
12.549,-0.843,-0.843
12.884,-1.402,-1.402
13.221,-1.142,-1.142
13.699,-0.819,-0.819
14.035,-1.114,-1.114
14.369,-0.776,-0.776
14.703,-1.277,-1.277
15.036,-1.378,-1.378
15.514,-1.009,-1.009
15.846,-0.957,-0.957
16.18,-0.924,-0.924
16.514,-0.581,-0.581
16.846,-1.168,-1.168
17.322,-1.323,-1.323
17.653,-0.715,-0.715
17.988,-1.297,-1.297
18.319,-0.516,-0.516
18.651,-1.148,-1.148
19.124,-0.998,-0.998
19.456,-1.046,-1.046
19.79,-0.789,-0.789
20.121,-1.105,-1.105
20.453,-0.973,-0.973
20.926,-3.271,-3.271
21.257,-1.158,-1.158
21.589,-0.896,-0.896
21.92,-1.209,-1.209
22.253,-0.982,-0.982
22.727,-1.387,-1.387
23.057,-0.907,-0.907
23.389,-0.807,-0.807
