current,voltage,Electric_field_strength
38.245,-1.325,-1.325
38.578,-1.759,-1.759
39.047,-1.631,-1.631
39.378,-1.654,-1.654
39.707,-1.828,-1.828
40.038,-1.774,-1.774
40.367,-1.614,-1.614
40.837,-1.717,-1.717
41.168,-1.65,-1.65
41.497,-1.731,-1.731
41.826,-1.757,-1.757
42.154,-1.614,-1.614
42.628,-1.564,-1.564
42.954,-1.474,-1.474
43.285,-1.569,-1.569
43.612,-1.67,-1.67
43.943,-1.608,-1.608
44.41,-1.693,-1.693
44.741,-1.373,-1.373
45.092,-1.528,-1.528
45.466,-1.543,-1.543
45.82,-1.336,-1.336
46.29,-1.301,-1.301
46.618,-1.308,-1.308
46.945,-1.502,-1.502
47.271,-1.141,-1.141
47.599,-1.204,-1.204
48.065,-1.086,-1.086
48.395,-1.001,-1.001
48.724,-1.167,-1.167
49.074,-1.0,-1.0
49.426,-0.826,-0.826
49.895,-0.883,-0.883
50.223,-0.771,-0.771
50.551,-0.679,-0.679
50.876,-0.647,-0.647
51.203,-0.584,-0.584
51.668,-0.746,-0.746
51.992,-0.47,-0.47
52.32,-0.417,-0.417
52.672,-0.228,-0.228
53.022,-0.247,-0.247
53.485,-0.096,-0.096
53.812,-0.156,-0.156
54.14,0.185,0.185
54.467,-0.183,-0.183
54.79,0.167,0.167
55.257,0.272,0.272
55.58,0.213,0.213
55.905,0.278,0.278
56.229,0.366,0.366
56.555,0.433,0.433
57.017,0.407,0.407
57.343,0.441,0.441
57.693,0.542,0.542
58.042,0.81,0.81
58.365,0.46,0.46
58.849,0.826,0.826
59.197,0.823,0.823
59.523,0.911,0.911
59.845,1.023,1.023
60.167,1.07,1.07
60.632,1.226,1.226
60.979,1.681,1.681
61.347,1.175,1.175
61.695,1.336,1.336
62.018,1.435,1.435
62.477,1.465,1.465
62.801,1.555,1.555
63.149,1.698,1.698
63.496,1.632,1.632
63.818,1.907,1.907
64.279,1.782,1.782
64.602,1.898,1.898
64.926,2.255,2.255
65.249,1.843,1.843
65.569,2.03,2.03
66.031,2.154,2.154
66.375,2.779,2.779
66.72,2.016,2.016
67.067,2.23,2.23
67.409,2.296,2.296
67.87,2.338,2.338
68.192,2.641,2.641
68.515,2.676,2.676
68.837,2.615,2.615
69.16,2.64,2.64
69.619,2.823,2.823
69.94,2.894,2.894
70.262,2.731,2.731
70.582,2.827,2.827
70.904,3.045,3.045
71.364,3.023,3.023
71.683,2.76,2.76
72.006,3.34,3.34
72.328,2.811,2.811
72.65,2.864,2.864
73.11,2.967,2.967
73.43,3.022,3.022
73.751,3.226,3.226
74.073,3.334,3.334
74.393,3.364,3.364
74.853,3.633,3.633
75.173,3.361,3.361
75.493,3.665,3.665
75.815,4.198,4.198
76.135,3.69,3.69
76.594,4.742,4.742
76.916,4.462,4.462
77.255,4.289,4.289
77.601,4.201,4.201
77.924,4.479,4.479
78.382,4.4,4.4
78.724,5.058,5.058
79.092,4.864,4.864
79.435,5.239,5.239
79.754,6.343,6.343
80.214,7.665,7.665
80.535,7.915,7.915
80.854,8.771,8.771
81.176,10.396,10.396
81.495,11.371,11.371
81.954,13.104,13.104
82.275,14.962,14.962
82.596,16.655,16.655
82.916,20.025,20.025
83.236,22.905,22.905
