current,voltage,Electric_field_strength
31.429,-1.827,-1.827
31.529,-1.942,-1.942
31.676,-1.866,-1.866
31.777,-1.87,-1.87
31.879,-1.852,-1.852
31.979,-1.941,-1.941
32.081,-1.795,-1.795
32.227,-1.786,-1.786
32.327,-1.769,-1.769
32.432,-1.577,-1.577
32.533,-1.782,-1.782
32.636,-1.739,-1.739
32.78,-1.73,-1.73
32.882,-1.688,-1.688
32.985,-1.713,-1.713
33.085,-1.628,-1.628
33.189,-1.58,-1.58
33.332,-1.59,-1.59
33.435,-1.625,-1.625
33.536,-1.618,-1.618
33.638,-1.6,-1.6
33.74,-1.509,-1.509
33.885,-1.476,-1.476
33.986,-1.54,-1.54
34.09,-1.489,-1.489
34.19,-1.484,-1.484
34.292,-1.489,-1.489
34.436,-1.529,-1.529
34.54,-1.413,-1.413
34.641,-1.412,-1.412
34.743,-1.517,-1.517
34.843,-1.36,-1.36
34.986,-1.307,-1.307
35.09,-1.298,-1.298
35.192,-1.277,-1.277
35.293,-1.232,-1.232
35.395,-1.245,-1.245
35.541,-1.09,-1.09
35.643,-1.26,-1.26
35.745,-1.075,-1.075
35.846,-1.131,-1.131
35.946,-1.152,-1.152
36.094,-1.195,-1.195
36.196,-1.116,-1.116
36.296,-1.046,-1.046
36.398,-1.059,-1.059
36.5,-0.958,-0.958
36.643,-1.049,-1.049
36.744,-1.033,-1.033
36.846,-1.005,-1.005
36.95,-0.939,-0.939
37.051,-0.932,-0.932
37.196,-0.957,-0.957
37.296,-0.925,-0.925
37.4,-0.879,-0.879
37.501,-0.909,-0.909
37.602,-0.927,-0.927
37.747,-0.834,-0.834
37.847,-0.835,-0.835
37.952,-0.717,-0.717
38.054,-0.759,-0.759
38.155,-0.731,-0.731
38.3,-0.683,-0.683
38.401,-0.639,-0.639
38.503,-0.696,-0.696
38.604,-0.623,-0.623
38.706,-0.632,-0.632
38.85,-0.63,-0.63
38.953,-0.27,-0.27
39.054,-0.558,-0.558
39.156,-0.532,-0.532
39.259,-0.564,-0.564
39.403,-0.529,-0.529
39.505,-0.507,-0.507
39.606,-0.414,-0.414
39.71,-0.422,-0.422
39.81,-0.46,-0.46
39.955,-0.418,-0.418
40.057,-0.348,-0.348
40.157,-0.474,-0.474
40.259,-0.364,-0.364
40.359,-0.308,-0.308
40.505,-0.313,-0.313
40.607,-0.19,-0.19
40.71,-0.167,-0.167
40.812,-0.247,-0.247
40.911,-0.192,-0.192
41.057,-0.273,-0.273
41.16,-0.221,-0.221
41.26,-0.156,-0.156
41.36,-0.129,-0.129
41.461,-0.147,-0.147
41.609,-0.087,-0.087
41.707,-0.193,-0.193
41.81,-0.131,-0.131
41.913,-0.121,-0.121
42.017,0.005,0.005
42.16,0.008,0.008
42.262,0.088,0.088
42.362,0.077,0.077
42.464,0.081,0.081
42.562,0.143,0.143
42.71,0.127,0.127
42.809,0.195,0.195
42.909,0.295,0.295
43.014,0.153,0.153
43.115,0.237,0.237
43.259,0.254,0.254
43.359,0.167,0.167
43.462,0.261,0.261
43.562,0.293,0.293
43.665,0.325,0.325
43.809,0.338,0.338
43.911,0.458,0.458
44.01,0.383,0.383
44.113,0.315,0.315
44.216,0.374,0.374
44.36,0.465,0.465
44.462,0.418,0.418
44.563,0.521,0.521
44.665,0.552,0.552
44.765,0.617,0.617
44.908,0.629,0.629
45.012,0.68,0.68
45.112,0.535,0.535
45.212,0.65,0.65
45.314,0.655,0.655
45.457,0.734,0.734
45.56,0.675,0.675
45.661,0.781,0.781
45.765,0.735,0.735
45.864,0.788,0.788
46.008,0.864,0.864
46.108,0.922,0.922
46.213,0.907,0.907
46.312,1.025,1.025
46.414,0.932,0.932
46.56,0.892,0.892
46.66,1.022,1.022
46.761,0.952,0.952
46.864,0.967,0.967
46.963,1.126,1.126
47.107,1.052,1.052
47.208,1.134,1.134
47.311,1.178,1.178
47.411,1.201,1.201
47.512,1.285,1.285
47.658,1.235,1.235
47.758,1.352,1.352
47.859,1.398,1.398
47.96,1.496,1.496
48.061,1.468,1.468
48.205,1.471,1.471
48.305,1.642,1.642
48.406,1.667,1.667
48.509,1.723,1.723
48.611,1.777,1.777
48.755,1.938,1.938
48.857,1.334,1.334
48.957,2.158,2.158
49.058,2.203,2.203
49.156,2.435,2.435
49.301,2.613,2.613
49.399,2.814,2.814
49.502,2.97,2.97
49.603,3.024,3.024
49.703,3.204,3.204
49.849,3.504,3.504
49.95,3.749,3.749
50.052,3.989,3.989
50.154,4.196,4.196
50.253,4.623,4.623
50.396,4.957,4.957
50.496,5.348,5.348
50.599,5.472,5.472
50.696,5.79,5.79
50.798,6.193,6.193
50.939,6.74,6.74
51.041,7.193,7.193
51.143,7.532,7.532
51.245,8.04,8.04
51.347,8.524,8.524
51.49,9.22,9.22
51.591,9.778,9.778
51.693,10.395,10.395
51.792,10.998,10.998
51.89,11.601,11.601
52.036,12.536,12.536
52.136,13.15,13.15
52.239,13.861,13.861
52.342,14.493,14.493
