current,voltage,Electric_field_strength
13.588,-1.852,-1.852
13.692,-1.769,-1.769
13.792,-1.752,-1.752
13.896,-1.876,-1.876
13.997,-1.741,-1.741
14.144,-1.806,-1.806
14.245,-1.816,-1.816
14.348,-1.912,-1.912
14.451,-1.817,-1.817
14.551,-1.824,-1.824
14.695,-2.005,-2.005
14.799,-1.816,-1.816
14.9,-1.871,-1.871
15.004,-1.909,-1.909
15.105,-1.864,-1.864
15.251,-1.785,-1.785
15.354,-1.745,-1.745
15.457,-1.761,-1.761
15.559,-1.832,-1.832
15.663,-1.882,-1.882
15.806,-1.773,-1.773
15.909,-1.878,-1.878
16.009,-1.752,-1.752
16.113,-1.857,-1.857
16.214,-1.689,-1.689
16.361,-1.942,-1.942
16.462,-1.756,-1.756
16.566,-1.729,-1.729
16.668,-1.778,-1.778
16.77,-1.801,-1.801
16.915,-1.685,-1.685
17.017,-1.686,-1.686
17.119,-1.781,-1.781
17.221,-1.85,-1.85
17.323,-1.79,-1.79
17.468,-1.784,-1.784
17.572,-1.716,-1.716
17.676,-1.82,-1.82
17.774,-1.674,-1.674
17.879,-1.908,-1.908
18.023,-1.812,-1.812
18.124,-1.804,-1.804
18.227,-1.667,-1.667
18.329,-1.715,-1.715
18.432,-1.816,-1.816
18.575,-1.685,-1.685
18.68,-1.768,-1.768
18.781,-1.808,-1.808
18.882,-1.809,-1.809
18.984,-1.795,-1.795
19.131,-1.718,-1.718
19.232,-1.532,-1.532
19.334,-1.682,-1.682
19.437,-1.632,-1.632
19.54,-1.785,-1.785
19.683,-1.782,-1.782
19.786,-1.721,-1.721
19.889,-1.777,-1.777
19.99,-1.698,-1.698
20.092,-1.629,-1.629
20.239,-1.73,-1.73
20.34,-1.777,-1.777
20.441,-1.701,-1.701
20.544,-1.688,-1.688
20.647,-1.573,-1.573
20.792,-1.66,-1.66
20.895,-1.678,-1.678
20.999,-1.633,-1.633
21.099,-1.713,-1.713
21.202,-1.725,-1.725
21.346,-1.667,-1.667
21.448,-1.712,-1.712
21.549,-1.703,-1.703
21.653,-1.681,-1.681
21.755,-1.727,-1.727
21.899,-1.671,-1.671
22.001,-1.771,-1.771
22.105,-1.628,-1.628
22.207,-1.744,-1.744
22.31,-1.697,-1.697
22.456,-1.707,-1.707
22.557,-1.835,-1.835
22.659,-1.74,-1.74
22.761,-1.7,-1.7
22.862,-1.733,-1.733
23.007,-1.734,-1.734
23.111,-1.627,-1.627
23.212,-1.702,-1.702
23.313,-1.686,-1.686
23.416,-1.667,-1.667
23.561,-1.601,-1.601
23.665,-1.496,-1.496
23.765,-1.684,-1.684
23.867,-1.696,-1.696
23.97,-1.669,-1.669
24.116,-1.611,-1.611
24.217,-1.698,-1.698
24.32,-1.666,-1.666
24.421,-1.636,-1.636
24.523,-1.598,-1.598
24.669,-1.702,-1.702
24.77,-1.697,-1.697
24.873,-1.568,-1.568
24.975,-1.622,-1.622
25.076,-1.639,-1.639
25.224,-1.642,-1.642
25.325,-1.689,-1.689
25.427,-1.659,-1.659
25.528,-1.52,-1.52
25.632,-1.671,-1.671
25.777,-1.612,-1.612
25.878,-1.582,-1.582
25.982,-1.578,-1.578
26.084,-1.746,-1.746
26.183,-1.512,-1.512
26.33,-1.561,-1.561
26.433,-1.683,-1.683
26.533,-1.664,-1.664
26.636,-1.577,-1.577
26.738,-1.743,-1.743
26.883,-1.547,-1.547
26.985,-1.57,-1.57
27.088,-1.625,-1.625
27.19,-1.691,-1.691
27.291,-1.644,-1.644
27.437,-1.989,-1.989
27.537,-2.056,-2.056
27.64,-2.064,-2.064
27.742,-2.296,-2.296
27.844,-2.267,-2.267
27.991,-2.305,-2.305
28.091,-2.437,-2.437
28.193,-2.361,-2.361
28.295,-2.334,-2.334
28.396,-2.332,-2.332
28.54,-1.759,-1.759
28.645,-2.668,-2.668
28.747,-2.456,-2.456
28.849,-2.515,-2.515
28.952,-2.402,-2.402
29.097,-2.499,-2.499
29.2,-2.518,-2.518
29.302,-2.513,-2.513
29.402,-2.01,-2.01
29.504,-2.494,-2.494
29.651,-2.584,-2.584
29.751,-2.54,-2.54
29.853,-2.512,-2.512
29.955,-2.585,-2.585
30.057,-2.562,-2.562
30.203,-2.444,-2.444
30.304,-2.533,-2.533
30.406,-2.605,-2.605
30.51,-2.499,-2.499
30.612,-2.574,-2.574
30.757,-2.573,-2.573
30.858,-2.589,-2.589
30.96,-2.502,-2.502
31.06,-2.581,-2.581
31.164,-2.509,-2.509
31.309,-2.551,-2.551
31.411,-2.58,-2.58
31.514,-2.623,-2.623
31.614,-2.528,-2.528
31.717,-2.561,-2.561
31.861,-2.592,-2.592
31.963,-2.562,-2.562
32.065,-2.547,-2.547
32.166,-2.609,-2.609
32.27,-2.517,-2.517
32.415,-2.501,-2.501
32.516,-2.486,-2.486
32.618,-2.47,-2.47
32.72,-2.434,-2.434
32.822,-2.432,-2.432
32.967,-2.475,-2.475
33.066,-2.576,-2.576
33.17,-2.499,-2.499
33.273,-2.566,-2.566
33.374,-2.52,-2.52
33.52,-2.544,-2.544
33.621,-2.468,-2.468
33.724,-2.538,-2.538
33.823,-2.488,-2.488
33.926,-2.562,-2.562
34.073,-2.558,-2.558
34.175,-2.576,-2.576
34.276,-2.554,-2.554
34.376,-2.514,-2.514
34.478,-2.531,-2.531
34.624,-2.611,-2.611
34.726,-2.516,-2.516
34.829,-2.551,-2.551
34.93,-2.472,-2.472
35.03,-2.475,-2.475
35.175,-2.287,-2.287
35.278,-2.47,-2.47
35.377,-2.463,-2.463
35.479,-2.493,-2.493
35.583,-2.485,-2.485
35.727,-2.494,-2.494
35.829,-2.389,-2.389
35.931,-2.458,-2.458
36.033,-2.455,-2.455
36.135,-2.468,-2.468
36.277,-2.495,-2.495
36.381,-2.449,-2.449
36.485,-2.445,-2.445
36.585,-2.479,-2.479
36.687,-2.502,-2.502
36.83,-2.32,-2.32
36.933,-2.551,-2.551
37.033,-2.497,-2.497
37.135,-2.49,-2.49
37.239,-2.515,-2.515
37.384,-2.356,-2.356
37.486,-2.501,-2.501
37.588,-2.418,-2.418
37.689,-2.322,-2.322
37.789,-2.463,-2.463
37.933,-2.423,-2.423
38.038,-2.167,-2.167
38.138,-2.46,-2.46
38.24,-2.299,-2.299
38.344,-2.49,-2.49
38.489,-2.526,-2.526
38.587,-2.416,-2.416
38.69,-2.408,-2.408
38.792,-2.321,-2.321
38.894,-2.166,-2.166
39.039,-2.493,-2.493
39.141,-2.528,-2.528
39.242,-2.396,-2.396
39.344,-2.339,-2.339
39.445,-2.414,-2.414
39.589,-2.281,-2.281
39.691,-2.301,-2.301
39.793,-2.268,-2.268
39.895,-2.365,-2.365
39.996,-2.15,-2.15
40.141,-2.389,-2.389
40.245,-2.18,-2.18
40.347,-2.409,-2.409
40.446,-2.32,-2.32
40.548,-2.346,-2.346
40.693,-2.3,-2.3
40.796,-2.35,-2.35
40.896,-2.396,-2.396
40.998,-2.288,-2.288
41.101,-2.355,-2.355
41.242,-2.277,-2.277
41.344,-2.298,-2.298
41.447,-2.252,-2.252
41.547,-2.259,-2.259
41.65,-2.38,-2.38
41.796,-2.431,-2.431
41.897,-2.337,-2.337
42.0,-2.106,-2.106
42.099,-2.125,-2.125
42.201,-2.226,-2.226
42.344,-2.198,-2.198
42.447,-2.196,-2.196
42.55,-2.254,-2.254
42.65,-2.319,-2.319
42.752,-2.251,-2.251
42.895,-2.244,-2.244
42.998,-2.308,-2.308
43.099,-1.901,-1.901
43.2,-2.161,-2.161
43.302,-2.328,-2.328
43.445,-2.478,-2.478
43.547,-2.106,-2.106
43.646,-2.301,-2.301
43.749,-2.297,-2.297
43.849,-2.208,-2.208
43.994,-2.267,-2.267
44.096,-2.188,-2.188
44.198,-2.211,-2.211
44.301,-2.288,-2.288
44.401,-2.067,-2.067
44.547,-2.155,-2.155
44.648,-2.206,-2.206
44.749,-2.187,-2.187
44.848,-2.225,-2.225
44.95,-2.036,-2.036
45.096,-2.138,-2.138
45.196,-2.142,-2.142
45.297,-2.175,-2.175
45.401,-2.169,-2.169
45.501,-2.195,-2.195
45.646,-2.144,-2.144
45.747,-2.165,-2.165
45.847,-2.221,-2.221
45.948,-2.104,-2.104
46.051,-2.105,-2.105
46.195,-2.083,-2.083
46.296,-2.025,-2.025
46.396,-2.253,-2.253
46.497,-2.146,-2.146
46.595,-2.21,-2.21
46.742,-2.128,-2.128
46.843,-2.173,-2.173
46.941,-2.059,-2.059
47.046,-1.951,-1.951
47.147,-2.006,-2.006
47.292,-2.018,-2.018
47.393,-2.018,-2.018
47.493,-1.969,-1.969
47.596,-2.188,-2.188
47.695,-2.022,-2.022
47.839,-1.917,-1.917
47.939,-1.978,-1.978
48.038,-2.008,-2.008
48.133,-2.013,-2.013
48.233,-1.898,-1.898
48.38,-1.974,-1.974
48.482,-1.974,-1.974
48.586,-2.014,-2.014
48.688,-2.041,-2.041
48.789,-1.886,-1.886
48.934,-2.034,-2.034
49.034,-2.091,-2.091
49.136,-2.071,-2.071
49.236,-2.066,-2.066
49.336,-2.053,-2.053
49.483,-1.996,-1.996
49.582,-2.033,-2.033
49.685,-2.024,-2.024
49.784,-2.1,-2.1
49.886,-2.015,-2.015
50.03,-1.963,-1.963
50.131,-1.97,-1.97
50.233,-1.893,-1.893
50.332,-1.768,-1.768
50.434,-1.885,-1.885
50.579,-1.747,-1.747
50.68,-1.589,-1.589
50.779,-1.801,-1.801
50.879,-1.625,-1.625
50.976,-1.583,-1.583
51.123,-1.518,-1.518
51.224,-1.48,-1.48
51.326,-1.394,-1.394
51.426,-1.367,-1.367
51.529,-1.232,-1.232
51.67,-1.179,-1.179
51.771,-1.04,-1.04
51.871,-0.901,-0.901
51.972,-0.872,-0.872
52.071,-0.752,-0.752
52.216,-0.588,-0.588
52.318,-0.41,-0.41
52.416,-0.157,-0.157
52.519,-0.182,-0.182
52.619,-0.005,-0.005
52.762,0.197,0.197
52.862,0.502,0.502
52.961,0.697,0.697
53.061,0.931,0.931
53.165,1.151,1.151
53.309,1.577,1.577
53.409,1.826,1.826
53.511,2.186,2.186
53.61,2.484,2.484
53.703,2.86,2.86
53.853,3.42,3.42
53.953,3.803,3.803
54.052,4.309,4.309
54.153,4.738,4.738
54.252,5.197,5.197
54.397,6.003,6.003
54.498,6.626,6.626
54.6,7.225,7.225
54.698,7.881,7.881
54.8,8.563,8.563
54.943,9.624,9.624
55.044,10.6,10.6
55.14,11.289,11.289
55.241,12.115,12.115
55.342,12.903,12.903
55.486,14.492,14.492
55.588,15.551,15.551
55.688,16.461,16.461
55.791,17.603,17.603
55.891,18.694,18.694
56.033,20.494,20.494
56.132,21.678,21.678
56.233,22.978,22.978
