current,voltage,Electric_field_strength
87.21,-4.89,-4.89
87.529,-4.923,-4.923
87.849,-4.549,-4.549
88.307,-4.829,-4.829
88.627,-4.952,-4.952
88.949,-4.853,-4.853
89.267,-4.791,-4.791
89.59,-4.69,-4.69
90.048,-4.747,-4.747
90.366,-4.794,-4.794
90.686,-4.868,-4.868
91.006,-4.73,-4.73
91.328,-4.933,-4.933
91.781,-4.548,-4.548
92.103,-4.827,-4.827
92.418,-4.662,-4.662
92.736,-4.614,-4.614
93.057,-4.528,-4.528
93.507,-4.704,-4.704
93.834,-4.7,-4.7
94.158,-4.448,-4.448
94.483,-4.513,-4.513
94.8,-4.665,-4.665
95.256,-4.547,-4.547
95.576,-4.338,-4.338
95.895,-4.481,-4.481
96.216,-4.386,-4.386
96.537,-4.338,-4.338
96.994,-4.307,-4.307
97.31,-4.159,-4.159
97.631,-4.185,-4.185
97.955,-4.082,-4.082
98.276,-4.024,-4.024
98.731,-3.756,-3.756
99.052,-3.583,-3.583
99.369,-3.56,-3.56
99.686,-3.504,-3.504
100.006,4.44,4.44
100.439,-2.844,-2.844
100.776,-2.795,-2.795
101.096,-2.329,-2.329
101.423,-1.931,-1.931
101.739,-1.486,-1.486
102.197,-0.793,-0.793
102.516,-0.059,-0.059
102.839,0.711,0.711
103.156,1.465,1.465
103.476,2.642,2.642
103.935,4.471,4.471
104.256,6.038,6.038
104.576,7.754,7.754
104.895,9.572,9.572
105.212,11.911,11.911
105.671,15.545,15.545
105.988,18.453,18.453
106.311,21.732,21.732
106.626,25.364,25.364
