Current	VoltageA (50mV/1000A)	uV-0.026	1.805
-0.026	1.801
-0.026	1.809
-0.026	1.796
-0.026	1.793
-0.026	1.788
-0.026	1.784
-0.026	1.796
-0.027	1.809
-0.026	1.800
-0.026	1.770
-0.026	1.792
-0.027	1.776
-0.026	1.787
-0.026	1.775
-0.026	1.788
-0.026	1.793
-0.026	1.809
-0.027	1.814
0.865	8.932
2.746	5.550
3.872	5.033
4.984	5.483
6.078	6.124
7.636	5.415
8.787	4.918
9.931	4.835
10.992	4.636
12.040	4.749
13.536	4.669
14.575	4.589
15.610	4.521
16.639	4.563
17.668	4.170
19.127	4.378
20.145	4.634
21.163	4.977
22.177	4.857
23.189	4.658
24.704	4.316
25.782	5.147
26.820	4.743
27.791	4.275
28.791	4.895
30.225	4.717
31.223	4.510
32.220	4.498
33.219	3.953
34.215	4.169
35.635	4.337
36.632	4.671
37.625	4.537
38.617	4.231
39.608	4.373
41.026	4.315
42.015	4.360
43.004	4.062
43.993	4.224
44.982	4.238
46.392	4.407
47.380	4.055
48.365	4.151
49.345	4.811
50.329	4.049
51.729	4.163
52.780	4.399
53.828	4.265
54.807	4.023
55.782	4.142
57.179	4.102
58.151	4.464
59.125	3.774
60.095	3.943
61.069	4.226
62.450	4.788
63.421	4.339
64.392	4.940
65.360	5.022
66.327	5.842
67.708	5.905
68.672	5.966
69.638	5.941
70.601	6.345
71.567	6.870
72.944	6.861
73.911	7.133
74.875	7.422
75.834	7.416
76.800	7.331
78.175	7.186
79.140	8.033
80.098	8.064
81.064	7.833
82.021	7.878
83.466	8.645
84.495	8.059
85.453	7.877
86.417	8.363
87.380	8.813
88.748	9.536
89.778	8.806
90.805	9.503
91.764	11.432
92.725	13.659
94.096	18.201
95.119	26.320
96.153	53.702
97.180	96.152
98.207	128.921
99.573	157.137
100.593	236.479
0.424	-402.283
