Current	VoltageA (50mV/1000A)	uV-0.023	-2.209
-0.022	-2.236
-0.022	-2.243
-0.022	-2.248
-0.021	-2.260
-0.020	-2.228
-0.022	-2.260
-0.022	-2.250
-0.023	-2.241
-0.023	-2.235
-0.022	-2.241
-0.023	-2.221
-0.022	-2.225
-0.023	-2.241
-0.020	-2.232
-0.021	-2.223
-0.022	-2.222
-0.022	-2.193
-0.021	-2.227
-0.020	-2.207
-0.021	-2.216
-0.020	-2.233
-0.022	-2.244
-0.020	-2.215
-0.022	-2.207
-0.022	-2.184
-0.020	-2.224
-0.022	-2.195
-0.021	-2.206
-0.022	-2.210
-0.020	-2.208
-0.022	-2.216
-0.022	-2.200
-0.020	-2.207
-0.022	-2.204
-0.023	-2.204
-0.022	-2.211
-0.022	-2.209
-0.020	-2.234
-0.020	-2.229
-0.021	-2.215
-0.022	-2.217
-0.022	-2.210
-0.022	-2.223
-0.020	-2.210
-0.020	-2.231
-0.021	-2.223
-0.020	-2.202
-0.021	-2.221
-0.021	-2.226
-0.022	-2.255
-0.022	-2.239
-0.022	-2.224
-0.022	-2.216
-0.022	-2.232
-0.022	-2.210
-0.022	-2.224
-0.022	-2.235
-0.022	-2.223
-0.022	-2.267
-0.022	-2.239
-0.022	-2.245
-0.022	-2.241
-0.022	-2.245
-0.022	-2.213
-0.022	-2.246
-0.022	-2.195
-0.022	-2.240
-0.022	-2.260
-0.022	-2.234
-0.022	-2.225
-0.022	-2.218
-0.022	-2.247
-0.022	-2.256
-0.022	-2.260
-0.022	-2.294
-0.022	-2.263
-0.022	-2.269
-0.022	-2.230
-0.022	-2.249
-0.022	-2.235
-0.022	-2.257
0.134	-0.748
0.409	-1.218
0.550	-1.230
0.683	-1.365
0.810	-1.413
0.981	-1.435
1.092	-1.649
1.201	-1.554
1.307	-1.491
1.406	-1.583
1.541	-1.617
1.634	-1.592
1.723	-1.572
1.811	-1.643
1.895	-1.669
2.012	-1.621
2.093	-1.720
2.171	-1.663
2.249	-1.682
2.323	-1.710
2.430	-1.763
2.502	-1.704
2.576	-1.634
2.645	-1.691
2.717	-1.679
2.815	-1.687
2.880	-1.724
2.952	-1.671
3.022	-1.792
3.088	-1.767
3.185	-1.756
3.251	-1.760
3.318	-1.706
3.386	-1.762
3.453	-1.763
3.546	-1.658
3.610	-1.644
3.677	-1.725
3.741	-1.736
3.806	-1.767
3.902	-1.697
3.968	-1.768
4.029	-1.750
4.093	-1.708
4.157	-1.717
4.250	-1.798
4.315	-1.787
4.382	-1.621
4.446	-1.655
4.510	-1.718
4.599	-1.711
4.664	-1.664
4.728	-1.718
4.795	-1.775
4.857	-1.746
4.948	-1.628
5.011	-1.782
5.076	-1.821
5.136	-1.576
5.203	-1.669
5.295	-1.713
5.360	-1.639
5.425	-1.661
5.485	-1.749
5.551	-1.760
