Current	VoltageA (50mV/1000A)	uV-0.022	-1.345
-0.023	-1.376
-0.021	-1.327
-0.023	-1.333
-0.023	-1.339
-0.023	-1.337
-0.021	-1.346
-0.023	-1.318
-0.022	-1.320
-0.022	-1.319
-0.021	-1.322
-0.023	-1.328
-0.023	-1.338
-0.023	-1.344
-0.023	-1.362
-0.023	-1.352
-0.023	-1.337
-0.022	-1.355
-0.023	-1.319
-0.023	-1.312
-0.023	-1.317
-0.023	-1.305
-0.023	-1.315
-0.023	-1.334
-0.022	-1.350
-0.022	-1.347
-0.022	-1.304
-0.023	-1.322
-0.023	-1.342
-0.023	-1.359
-0.023	-1.354
-0.023	-1.330
-0.022	-1.354
-0.022	-1.336
-0.023	-1.349
-0.022	-1.337
-0.022	-1.339
-0.022	-1.329
-0.023	-1.347
-0.022	-1.340
-0.023	-1.359
-0.023	-1.339
-0.022	-1.348
-0.022	-1.363
-0.022	-1.356
-0.023	-1.361
-0.023	-1.359
-0.022	-1.360
-0.022	-1.360
-0.022	-1.361
-0.022	-1.357
-0.022	-1.346
-0.022	-1.346
-0.022	-1.351
-0.022	-1.355
0.054	0.874
0.356	-0.449
0.505	-0.544
0.640	-0.614
0.825	-0.494
0.944	-0.628
1.059	-0.782
1.167	-0.726
1.274	-0.674
1.416	-0.742
1.512	-0.742
1.604	-0.804
1.697	-0.778
1.782	-0.817
1.901	-0.788
1.982	-0.765
2.065	-0.847
2.143	-0.809
2.223	-0.898
2.328	-0.855
2.402	-0.920
2.474	-0.858
2.549	-0.861
2.621	-0.840
2.721	-0.913
2.789	-0.812
2.860	-0.847
2.929	-0.854
2.997	-0.857
3.092	-0.890
3.162	-0.901
3.227	-0.910
3.293	-0.898
3.358	-0.831
3.455	-0.919
3.519	-0.917
3.585	-0.904
3.651	-0.988
3.715	-0.849
3.809	-0.908
3.874	-0.860
3.940	-0.862
4.004	-0.906
4.070	-0.903
4.160	-0.898
4.224	-0.873
4.288	-0.831
4.354	-0.890
4.417	-0.873
4.511	-0.818
4.572	-0.899
4.637	-0.835
4.702	-0.872
4.765	-0.798
4.857	-0.811
4.920	-0.851
4.983	-1.754
5.047	-0.889
5.113	-0.801
5.204	-0.798
5.268	-0.784
5.330	-0.819
5.396	-0.722
5.459	-0.879
5.550	-0.972
5.612	-0.937
5.677	-0.927
5.743	-0.903
5.805	-0.836
5.895	-0.967
5.959	-0.960
6.025	-0.870
6.089	-0.931
6.153	-1.032
6.244	-0.971
6.307	-0.967
6.370	-0.983
6.433	-0.941
6.497	-0.963
6.590	-0.994
6.652	-0.982
6.716	-0.846
6.782	-0.942
6.843	-0.988
6.933	-1.049
6.999	-0.967
7.061	-0.949
7.125	-0.961
7.190	-1.026
7.278	-1.009
7.343	-0.987
7.407	-0.976
7.471	-1.062
7.534	-0.984
7.627	-1.020
7.689	-0.956
7.753	-1.059
7.817	-1.026
7.881	-1.006
7.972	-1.106
8.035	-1.040
8.100	-1.082
8.162	-1.064
8.225	-1.055
8.318	-1.040
8.383	-1.027
8.446	-1.006
8.510	-1.112
8.570	-1.067
8.660	-1.040
8.724	-1.051
8.787	-1.102
8.855	-1.057
8.918	-1.067
9.008	-1.094
9.072	-1.045
9.136	-1.044
9.199	-1.053
9.264	-1.076
9.355	-1.070
9.420	-1.061
9.484	-1.062
9.545	-0.950
9.610	-1.072
9.699	-1.044
9.766	-0.971
9.829	-1.065
9.891	-0.916
9.952	-1.045
10.043	-1.055
10.110	-1.038
10.174	-1.073
10.236	-1.003
10.301	-1.003
10.392	-1.108
10.452	-1.036
10.515	-1.050
10.581	-1.051
10.644	-1.062
10.737	-1.141
10.800	-1.008
10.863	-1.026
10.925	-1.063
10.990	-1.100
11.080	-1.023
11.144	-1.091
11.209	-0.846
11.273	-1.113
11.335	-1.032
11.425	-1.027
11.491	-1.118
11.554	-0.985
11.617	-1.095
11.681	-1.098
11.770	-0.992
11.834	-1.140
11.898	-1.046
11.963	-1.174
12.027	-1.143
12.117	-1.102
12.180	-1.040
12.242	-1.162
12.307	-1.012
12.372	-1.149
12.465	-1.105
12.526	-1.157
12.591	-1.134
12.652	-1.065
12.717	-1.120
12.806	-1.128
12.872	-1.145
12.934	-1.161
13.000	-1.124
13.063	-1.058
13.152	-1.120
13.215	-1.104
13.280	-1.054
13.346	-1.094
13.410	-1.121
