current,voltage,Electric_field_strength
16.455,-3.241,-3.241
16.556,-3.212,-3.212
16.66,-3.221,-3.221
16.803,-3.24,-3.24
16.908,-3.172,-3.172
17.011,-3.205,-3.205
17.113,-3.304,-3.304
17.215,-3.292,-3.292
17.36,-3.219,-3.219
17.461,-3.231,-3.231
17.563,-3.186,-3.186
17.664,-3.183,-3.183
17.768,-3.216,-3.216
17.914,-3.258,-3.258
18.016,-3.078,-3.078
18.118,-3.303,-3.303
18.221,-3.226,-3.226
18.323,-3.208,-3.208
18.468,-3.214,-3.214
18.573,-3.245,-3.245
18.673,-3.253,-3.253
18.773,-3.253,-3.253
18.877,-3.147,-3.147
19.024,-3.18,-3.18
19.124,-3.261,-3.261
19.226,-3.241,-3.241
19.33,-3.21,-3.21
19.431,-3.285,-3.285
19.576,-3.237,-3.237
19.679,-3.364,-3.364
19.781,-3.245,-3.245
19.882,-3.139,-3.139
19.984,-3.212,-3.212
20.131,-3.132,-3.132
20.231,-3.112,-3.112
20.335,-3.219,-3.219
20.437,-3.282,-3.282
20.538,-3.192,-3.192
20.685,-3.168,-3.168
20.788,-3.048,-3.048
20.889,-3.182,-3.182
20.99,-3.262,-3.262
21.093,-3.159,-3.159
21.239,-3.177,-3.177
21.341,-3.198,-3.198
21.442,-3.173,-3.173
21.544,-3.284,-3.284
21.647,-3.201,-3.201
21.792,-3.191,-3.191
21.895,-3.252,-3.252
21.995,-3.509,-3.509
22.101,-3.221,-3.221
22.201,-3.191,-3.191
22.344,-3.15,-3.15
22.448,-3.181,-3.181
22.55,-3.146,-3.146
22.652,-3.15,-3.15
22.754,-3.204,-3.204
22.901,-3.203,-3.203
23.002,-3.159,-3.159
23.107,-3.24,-3.24
23.207,-3.161,-3.161
23.308,-3.158,-3.158
23.455,-3.236,-3.236
23.557,-3.203,-3.203
23.658,-3.233,-3.233
23.76,-3.085,-3.085
23.863,-3.201,-3.201
24.008,-3.191,-3.191
24.109,-3.64,-3.64
24.213,-3.118,-3.118
24.315,-3.217,-3.217
24.417,-3.232,-3.232
24.562,-3.16,-3.16
24.665,-3.107,-3.107
24.765,-2.994,-2.994
24.868,-3.091,-3.091
24.971,-3.098,-3.098
25.123,-3.108,-3.108
25.235,-3.107,-3.107
25.335,-3.162,-3.162
25.437,-3.073,-3.073
25.538,-3.043,-3.043
25.683,-3.02,-3.02
25.788,-2.998,-2.998
25.891,-2.944,-2.944
25.991,-3.169,-3.169
26.093,-2.918,-2.918
26.24,-2.866,-2.866
26.34,-2.85,-2.85
26.441,-3.161,-3.161
26.543,-2.803,-2.803
26.648,-2.846,-2.846
26.795,-2.787,-2.787
26.893,-2.739,-2.739
26.997,-2.662,-2.662
27.099,-3.089,-3.089
27.199,-2.57,-2.57
27.346,-2.532,-2.532
27.448,-2.396,-2.396
27.552,-2.441,-2.441
27.652,-2.177,-2.177
27.755,-2.188,-2.188
27.9,-2.087,-2.087
28.002,-2.196,-2.196
28.103,-1.798,-1.798
28.207,-1.723,-1.723
28.308,-1.598,-1.598
28.461,-1.383,-1.383
28.57,-1.369,-1.369
28.673,-1.024,-1.024
28.773,-0.801,-0.801
28.874,-0.642,-0.642
29.021,-0.498,-0.498
29.123,-0.101,-0.101
29.223,-0.08,-0.08
29.327,0.471,0.471
29.429,0.762,0.762
29.574,1.128,1.128
29.677,1.783,1.783
29.779,2.018,2.018
29.882,2.558,2.558
29.982,3.054,3.054
30.135,3.601,3.601
30.246,4.523,4.523
30.345,4.989,4.989
30.449,5.764,5.764
30.549,6.467,6.467
30.695,7.176,7.176
30.796,8.1,8.1
30.899,9.256,9.256
31.001,10.275,10.275
31.102,11.339,11.339
31.249,12.749,12.749
31.35,14.376,14.376
31.451,15.759,15.759
31.553,17.292,17.292
31.655,19.02,19.02
31.801,20.641,20.641
31.899,23.213,23.213
