current,voltage,Electric_field_strength
-0.026,-3.11,-3.11
-0.026,-3.138,-3.138
-0.026,-3.116,-3.116
-0.026,-3.154,-3.154
-0.027,-3.116,-3.116
-0.026,-3.133,-3.133
-0.027,-3.14,-3.14
-0.026,-3.132,-3.132
-0.026,-3.127,-3.127
-0.026,-3.126,-3.126
-0.027,-3.116,-3.116
-0.026,-3.155,-3.155
-0.027,-3.143,-3.143
-0.027,-3.136,-3.136
-0.026,-3.122,-3.122
-0.027,-3.145,-3.145
-0.027,-3.142,-3.142
-0.026,-3.132,-3.132
-0.027,-3.145,-3.145
-0.026,-3.131,-3.131
-0.026,-3.147,-3.147
-0.027,-3.128,-3.128
-0.027,-3.122,-3.122
-0.027,-3.12,-3.12
-0.027,-3.127,-3.127
-0.027,-3.129,-3.129
-0.026,-3.141,-3.141
-0.026,-3.147,-3.147
-0.026,-3.123,-3.123
0.085,8.678,8.678
1.271,0.977,0.977
1.711,1.182,1.182
2.143,0.645,0.645
2.564,0.102,0.102
2.974,-0.168,-0.168
3.548,-0.61,-0.61
3.943,-0.854,-0.854
4.331,-0.894,-0.894
4.712,-0.978,-0.978
5.089,-1.018,-1.018
5.618,-1.2,-1.2
5.985,-1.212,-1.212
6.348,-1.411,-1.411
6.708,-1.64,-1.64
7.069,-1.681,-1.681
7.574,-1.691,-1.691
7.924,-1.619,-1.619
8.275,-1.862,-1.862
8.624,-1.889,-1.889
8.965,-1.996,-1.996
9.462,-1.986,-1.986
9.803,-1.976,-1.976
10.146,-2.223,-2.223
10.486,-2.217,-2.217
10.825,-2.463,-2.463
11.309,-2.222,-2.222
11.647,-2.219,-2.219
11.985,-2.32,-2.32
12.321,-2.335,-2.335
12.656,-2.433,-2.433
13.137,-2.495,-2.495
13.47,-2.112,-2.112
13.806,-2.41,-2.41
14.138,-2.433,-2.433
14.472,-2.218,-2.218
14.947,-2.485,-2.485
15.282,-2.526,-2.526
15.615,-2.454,-2.454
15.948,-2.584,-2.584
16.28,-2.562,-2.562
16.756,-2.545,-2.545
17.088,-2.626,-2.626
17.419,-2.778,-2.778
17.75,-2.821,-2.821
18.084,-2.787,-2.787
18.559,-2.874,-2.874
18.888,-2.793,-2.793
19.221,-2.754,-2.754
19.55,-2.715,-2.715
19.883,-2.402,-2.402
20.355,-2.876,-2.876
20.686,-2.802,-2.802
21.018,-2.788,-2.788
21.349,-2.886,-2.886
21.681,-2.843,-2.843
22.152,-2.83,-2.83
22.485,-2.635,-2.635
22.816,-2.774,-2.774
23.147,-2.826,-2.826
23.478,-2.475,-2.475
23.95,-2.85,-2.85
24.28,-2.846,-2.846
24.611,-2.846,-2.846
24.94,-2.871,-2.871
