current,voltage,Electric_field_strength
-0.027,-3.23,-3.23
-0.027,-3.242,-3.242
-0.027,-3.252,-3.252
-0.027,-3.234,-3.234
-0.027,-3.194,-3.194
-0.027,-3.21,-3.21
-0.027,-3.215,-3.215
-0.027,-3.217,-3.217
-0.027,-3.219,-3.219
-0.027,-3.226,-3.226
-0.027,-3.248,-3.248
-0.027,-3.241,-3.241
-0.027,-3.241,-3.241
-0.027,-3.22,-3.22
-0.026,-3.233,-3.233
-0.027,-3.207,-3.207
-0.027,-3.198,-3.198
-0.027,-3.204,-3.204
-0.027,-3.225,-3.225
-0.027,-3.21,-3.21
-0.027,-3.223,-3.223
-0.027,-3.233,-3.233
-0.027,-3.225,-3.225
-0.027,-3.232,-3.232
-0.027,-3.216,-3.216
-0.027,-3.22,-3.22
-0.027,-3.203,-3.203
-0.027,-3.223,-3.223
-0.027,-3.236,-3.236
-0.027,-3.231,-3.231
-0.027,-3.238,-3.238
-0.027,-3.199,-3.199
-0.027,-3.22,-3.22
