Current	VoltageA (50mV/1000A)	uV-0.028	-3.356
-0.028	-3.359
-0.028	-3.375
-0.028	-3.382
-0.028	-3.366
-0.028	-3.371
-0.028	-3.351
-0.028	-3.352
-0.028	-3.366
-0.029	-3.357
-0.028	-3.348
-0.028	-3.391
-0.028	-3.367
-0.028	-3.353
-0.028	-3.385
-0.028	-3.375
-0.028	-3.398
-0.028	-3.359
-0.028	-3.367
-0.028	-3.388
-0.028	-3.419
-0.028	-3.379
-0.028	-3.361
-0.028	-3.365
-0.028	-3.365
-0.028	-1.424
0.080	3.840
0.506	0.118
0.778	0.043
0.960	-0.187
1.131	-0.111
1.298	-0.920
1.458	-0.935
1.675	-1.182
1.821	-1.317
1.963	-1.352
2.100	-1.833
2.235	-1.677
2.423	-1.898
2.550	-1.881
2.674	-2.135
2.797	-2.023
2.917	-2.104
3.086	-1.972
3.205	-2.244
3.321	-2.343
3.434	-2.255
3.547	-2.254
3.706	-2.201
3.818	-2.344
3.926	-2.098
4.037	-2.271
4.145	-2.397
4.297	-2.307
4.405	-2.456
4.513	-2.391
4.617	-2.476
4.724	-2.559
4.875	-2.510
4.981	-2.564
5.084	-2.353
5.190	-2.559
5.294	-2.596
5.441	-2.684
5.547	-2.702
5.648	-2.637
5.752	-2.687
5.858	-2.634
6.005	-2.618
6.107	-2.619
6.211	-2.784
6.314	-2.808
6.417	-2.645
6.565	-2.882
6.666	-2.617
6.769	-2.887
6.872	-2.745
6.975	-2.881
7.122	-2.906
7.223	-2.808
7.325	-2.797
7.427	-2.878
7.531	-2.856
7.677	-2.756
7.779	-2.864
7.882	-2.785
7.984	-2.922
8.088	-2.906
8.232	-2.794
8.334	-2.995
8.437	-2.873
8.539	-2.905
8.643	-2.900
8.789	-3.044
8.892	-2.946
8.994	-2.979
9.096	-2.798
9.198	-2.840
9.343	-3.081
9.446	-2.806
9.550	-2.989
9.650	-2.979
9.754	-2.888
9.901	-2.929
10.002	-2.982
10.102	-2.897
10.208	-2.845
10.307	-2.947
10.454	-2.904
10.555	-2.998
10.658	-3.093
10.759	-2.915
10.863	-2.468
11.009	-3.034
11.111	-3.032
11.214	-2.918
11.315	-2.994
11.418	-3.021
11.565	-2.947
11.667	-2.930
11.770	-2.958
11.872	-2.993
11.974	-3.042
12.119	-3.021
12.221	-3.029
12.323	-3.024
12.424	-2.919
12.530	-3.073
12.675	-3.172
12.775	-3.072
12.878	-3.035
12.981	-3.028
13.084	-3.069
13.231	-3.107
13.332	-3.065
13.435	-3.118
13.535	-3.141
13.639	-3.126
13.786	-3.126
13.888	-3.108
13.987	-3.202
14.089	-3.118
14.193	-3.237
14.339	-3.244
14.442	-3.189
14.544	-3.092
14.645	-3.175
14.747	-3.230
14.893	-3.243
14.995	-3.305
15.097	-3.218
15.197	-3.188
15.302	-3.215
15.449	-3.218
15.552	-3.195
15.652	-3.203
15.754	-3.240
15.857	-3.249
16.003	-3.196
16.102	-3.176
16.208	-3.186
16.308	-3.201
16.415	-3.210
16.558	-3.201
16.659	-3.229
16.763	-3.271
16.865	-3.230
16.967	-3.186
17.114	-3.179
17.214	-3.169
17.315	-3.174
17.418	-3.204
17.522	-3.199
17.669	-3.192
17.770	-3.140
17.873	-3.146
17.976	-3.098
18.077	-3.069
18.225	-3.189
18.326	-3.125
18.427	-3.126
18.529	-3.082
18.632	-3.060
18.776	-3.077
18.877	-3.053
18.978	-3.118
19.082	-3.012
19.183	-3.059
19.330	-2.989
19.432	-2.959
19.533	-2.924
19.637	-2.919
19.737	-2.815
19.883	-2.827
19.986	-2.803
20.088	-2.776
20.189	-2.700
20.290	-2.773
20.438	-2.532
20.539	-2.485
20.627	-2.417
20.730	-2.383
20.832	-2.226
20.976	-2.097
21.080	-1.953
21.181	-1.794
21.284	-1.628
21.386	-1.484
21.531	-1.291
21.634	-1.074
21.736	-0.889
21.839	-0.648
21.940	-0.260
22.086	0.012
22.189	0.260
22.289	0.642
22.393	0.979
22.493	1.556
22.639	2.049
22.740	2.609
22.843	3.114
22.945	3.716
23.047	4.641
23.193	5.425
23.295	6.188
23.397	7.031
23.500	8.013
23.601	9.547
23.749	10.744
23.850	12.105
23.950	13.558
24.055	15.071
24.157	17.516
24.302	19.041
24.405	20.964
24.506	23.198
24.609	-84.104
